HeartRate,SpO2,HealthStatus
155,42,HR: Bad - SpO2: Life-Threatening
155,43,HR: Bad - SpO2: Life-Threatening
155,44,HR: Bad - SpO2: Life-Threatening
155,45,HR: Bad - SpO2: Life-Threatening
155,46,HR: Bad - SpO2: Life-Threatening
155,47,HR: Bad - SpO2: Life-Threatening
155,48,HR: Bad - SpO2: Life-Threatening
155,49,HR: Bad - SpO2: Life-Threatening
155,50,HR: Bad - SpO2: Life-Threatening
155,51,HR: Bad - SpO2: Life-Threatening
155,52,HR: Bad - SpO2: Life-Threatening
155,53,HR: Bad - SpO2: Life-Threatening
155,54,HR: Bad - SpO2: Life-Threatening
155,55,HR: Bad - SpO2: Life-Threatening
155,56,HR: Bad - SpO2: Life-Threatening
155,57,HR: Bad - SpO2: Life-Threatening
155,58,HR: Bad - SpO2: Life-Threatening
155,59,HR: Bad - SpO2: Life-Threatening
155,60,HR: Bad - SpO2: Life-Threatening
155,61,HR: Bad - SpO2: Life-Threatening
155,62,HR: Bad - SpO2: Life-Threatening
155,63,HR: Bad - SpO2: Life-Threatening
155,64,HR: Bad - SpO2: Life-Threatening
155,65,HR: Bad - SpO2: Life-Threatening
155,66,HR: Bad - SpO2: Life-Threatening
155,67,HR: Bad - SpO2: Life-Threatening
155,68,HR: Bad - SpO2: Life-Threatening
155,69,HR: Bad - SpO2: Life-Threatening
155,70,HR: Bad - SpO2: Critical
155,71,HR: Bad - SpO2: Critical
155,72,HR: Bad - SpO2: Critical
155,73,HR: Bad - SpO2: Critical
155,74,HR: Bad - SpO2: Critical
155,75,HR: Bad - SpO2: Critical
155,76,HR: Bad - SpO2: Critical
155,77,HR: Bad - SpO2: Critical
155,78,HR: Bad - SpO2: Critical
155,79,HR: Bad - SpO2: Critical
155,80,HR: Bad - SpO2: Critical
155,81,HR: Bad - SpO2: Critical
155,82,HR: Bad - SpO2: Critical
155,83,HR: Bad - SpO2: Critical
155,84,HR: Bad - SpO2: Critical
155,85,HR: Bad - SpO2: Critical
155,86,HR: Bad - SpO2: Critical
155,87,HR: Bad - SpO2: Critical
155,88,HR: Bad - SpO2: Critical
155,89,HR: Bad - SpO2: Critical
155,90,HR: Bad - SpO2: Decreased
155,91,HR: Bad - SpO2: Decreased
155,92,HR: Bad - SpO2: Decreased
155,93,HR: Bad - SpO2: Decreased
155,94,HR: Bad - SpO2: Decreased
155,95,HR: Bad - SpO2: Tolerable
155,96,HR: Bad - SpO2: Tolerable
155,97,HR: Bad - SpO2: Tolerable
155,98,HR: Bad - SpO2: Normal
155,99,HR: Bad - SpO2: Normal
155,100,HR: Bad - SpO2: Normal
156,0,HR: Bad - SpO2: Life-Threatening
156,1,HR: Bad - SpO2: Life-Threatening
156,2,HR: Bad - SpO2: Life-Threatening
156,3,HR: Bad - SpO2: Life-Threatening
156,4,HR: Bad - SpO2: Life-Threatening
156,5,HR: Bad - SpO2: Life-Threatening
156,6,HR: Bad - SpO2: Life-Threatening
156,7,HR: Bad - SpO2: Life-Threatening
156,8,HR: Bad - SpO2: Life-Threatening
156,9,HR: Bad - SpO2: Life-Threatening
156,10,HR: Bad - SpO2: Life-Threatening
156,11,HR: Bad - SpO2: Life-Threatening
156,12,HR: Bad - SpO2: Life-Threatening
156,13,HR: Bad - SpO2: Life-Threatening
156,14,HR: Bad - SpO2: Life-Threatening
156,15,HR: Bad - SpO2: Life-Threatening
156,16,HR: Bad - SpO2: Life-Threatening
156,17,HR: Bad - SpO2: Life-Threatening
156,18,HR: Bad - SpO2: Life-Threatening
156,19,HR: Bad - SpO2: Life-Threatening
156,20,HR: Bad - SpO2: Life-Threatening
156,21,HR: Bad - SpO2: Life-Threatening
156,22,HR: Bad - SpO2: Life-Threatening
156,23,HR: Bad - SpO2: Life-Threatening
156,24,HR: Bad - SpO2: Life-Threatening
156,25,HR: Bad - SpO2: Life-Threatening
156,26,HR: Bad - SpO2: Life-Threatening
156,27,HR: Bad - SpO2: Life-Threatening
156,28,HR: Bad - SpO2: Life-Threatening
156,29,HR: Bad - SpO2: Life-Threatening
156,30,HR: Bad - SpO2: Life-Threatening
156,31,HR: Bad - SpO2: Life-Threatening
156,32,HR: Bad - SpO2: Life-Threatening
156,33,HR: Bad - SpO2: Life-Threatening
156,34,HR: Bad - SpO2: Life-Threatening
156,35,HR: Bad - SpO2: Life-Threatening
156,36,HR: Bad - SpO2: Life-Threatening
156,37,HR: Bad - SpO2: Life-Threatening
156,38,HR: Bad - SpO2: Life-Threatening
156,39,HR: Bad - SpO2: Life-Threatening
156,40,HR: Bad - SpO2: Life-Threatening
156,41,HR: Bad - SpO2: Life-Threatening
156,42,HR: Bad - SpO2: Life-Threatening
156,43,HR: Bad - SpO2: Life-Threatening
156,44,HR: Bad - SpO2: Life-Threatening
156,45,HR: Bad - SpO2: Life-Threatening
156,46,HR: Bad - SpO2: Life-Threatening
156,47,HR: Bad - SpO2: Life-Threatening
156,48,HR: Bad - SpO2: Life-Threatening
156,49,HR: Bad - SpO2: Life-Threatening
156,50,HR: Bad - SpO2: Life-Threatening
156,51,HR: Bad - SpO2: Life-Threatening
156,52,HR: Bad - SpO2: Life-Threatening
156,53,HR: Bad - SpO2: Life-Threatening
156,54,HR: Bad - SpO2: Life-Threatening
156,55,HR: Bad - SpO2: Life-Threatening
156,56,HR: Bad - SpO2: Life-Threatening
156,57,HR: Bad - SpO2: Life-Threatening
156,58,HR: Bad - SpO2: Life-Threatening
156,59,HR: Bad - SpO2: Life-Threatening
156,60,HR: Bad - SpO2: Life-Threatening
156,61,HR: Bad - SpO2: Life-Threatening
156,62,HR: Bad - SpO2: Life-Threatening
156,63,HR: Bad - SpO2: Life-Threatening
156,64,HR: Bad - SpO2: Life-Threatening
156,65,HR: Bad - SpO2: Life-Threatening
156,66,HR: Bad - SpO2: Life-Threatening
156,67,HR: Bad - SpO2: Life-Threatening
156,68,HR: Bad - SpO2: Life-Threatening
156,69,HR: Bad - SpO2: Life-Threatening
156,70,HR: Bad - SpO2: Critical
156,71,HR: Bad - SpO2: Critical
156,72,HR: Bad - SpO2: Critical
156,73,HR: Bad - SpO2: Critical
156,74,HR: Bad - SpO2: Critical
156,75,HR: Bad - SpO2: Critical
156,76,HR: Bad - SpO2: Critical
156,77,HR: Bad - SpO2: Critical
156,78,HR: Bad - SpO2: Critical
156,79,HR: Bad - SpO2: Critical
156,80,HR: Bad - SpO2: Critical
156,81,HR: Bad - SpO2: Critical
156,82,HR: Bad - SpO2: Critical
156,83,HR: Bad - SpO2: Critical
156,84,HR: Bad - SpO2: Critical
156,85,HR: Bad - SpO2: Critical
156,86,HR: Bad - SpO2: Critical
156,87,HR: Bad - SpO2: Critical
156,88,HR: Bad - SpO2: Critical
156,89,HR: Bad - SpO2: Critical
156,90,HR: Bad - SpO2: Decreased
156,91,HR: Bad - SpO2: Decreased
156,92,HR: Bad - SpO2: Decreased
156,93,HR: Bad - SpO2: Decreased
156,94,HR: Bad - SpO2: Decreased
156,95,HR: Bad - SpO2: Tolerable
156,96,HR: Bad - SpO2: Tolerable
156,97,HR: Bad - SpO2: Tolerable
156,98,HR: Bad - SpO2: Normal
156,99,HR: Bad - SpO2: Normal
156,100,HR: Bad - SpO2: Normal
157,0,HR: Bad - SpO2: Life-Threatening
157,1,HR: Bad - SpO2: Life-Threatening
157,2,HR: Bad - SpO2: Life-Threatening
157,3,HR: Bad - SpO2: Life-Threatening
157,4,HR: Bad - SpO2: Life-Threatening
157,5,HR: Bad - SpO2: Life-Threatening
157,6,HR: Bad - SpO2: Life-Threatening
157,7,HR: Bad - SpO2: Life-Threatening
157,8,HR: Bad - SpO2: Life-Threatening
157,9,HR: Bad - SpO2: Life-Threatening
157,10,HR: Bad - SpO2: Life-Threatening
157,11,HR: Bad - SpO2: Life-Threatening
157,12,HR: Bad - SpO2: Life-Threatening
157,13,HR: Bad - SpO2: Life-Threatening
157,14,HR: Bad - SpO2: Life-Threatening
157,15,HR: Bad - SpO2: Life-Threatening
157,16,HR: Bad - SpO2: Life-Threatening
157,17,HR: Bad - SpO2: Life-Threatening
157,18,HR: Bad - SpO2: Life-Threatening
157,19,HR: Bad - SpO2: Life-Threatening
157,20,HR: Bad - SpO2: Life-Threatening
157,21,HR: Bad - SpO2: Life-Threatening
157,22,HR: Bad - SpO2: Life-Threatening
157,23,HR: Bad - SpO2: Life-Threatening
157,24,HR: Bad - SpO2: Life-Threatening
157,25,HR: Bad - SpO2: Life-Threatening
157,26,HR: Bad - SpO2: Life-Threatening
157,27,HR: Bad - SpO2: Life-Threatening
157,28,HR: Bad - SpO2: Life-Threatening
157,29,HR: Bad - SpO2: Life-Threatening
157,30,HR: Bad - SpO2: Life-Threatening
157,31,HR: Bad - SpO2: Life-Threatening
157,32,HR: Bad - SpO2: Life-Threatening
157,33,HR: Bad - SpO2: Life-Threatening
157,34,HR: Bad - SpO2: Life-Threatening
157,35,HR: Bad - SpO2: Life-Threatening
157,36,HR: Bad - SpO2: Life-Threatening
157,37,HR: Bad - SpO2: Life-Threatening
157,38,HR: Bad - SpO2: Life-Threatening
157,39,HR: Bad - SpO2: Life-Threatening
157,40,HR: Bad - SpO2: Life-Threatening
157,41,HR: Bad - SpO2: Life-Threatening
157,42,HR: Bad - SpO2: Life-Threatening
157,43,HR: Bad - SpO2: Life-Threatening
157,44,HR: Bad - SpO2: Life-Threatening
157,45,HR: Bad - SpO2: Life-Threatening
157,46,HR: Bad - SpO2: Life-Threatening
157,47,HR: Bad - SpO2: Life-Threatening
157,48,HR: Bad - SpO2: Life-Threatening
157,49,HR: Bad - SpO2: Life-Threatening
157,50,HR: Bad - SpO2: Life-Threatening
157,51,HR: Bad - SpO2: Life-Threatening
157,52,HR: Bad - SpO2: Life-Threatening
157,53,HR: Bad - SpO2: Life-Threatening
157,54,HR: Bad - SpO2: Life-Threatening
157,55,HR: Bad - SpO2: Life-Threatening
157,56,HR: Bad - SpO2: Life-Threatening
157,57,HR: Bad - SpO2: Life-Threatening
157,58,HR: Bad - SpO2: Life-Threatening
157,59,HR: Bad - SpO2: Life-Threatening
157,60,HR: Bad - SpO2: Life-Threatening
157,61,HR: Bad - SpO2: Life-Threatening
157,62,HR: Bad - SpO2: Life-Threatening
157,63,HR: Bad - SpO2: Life-Threatening
157,64,HR: Bad - SpO2: Life-Threatening
157,65,HR: Bad - SpO2: Life-Threatening
157,66,HR: Bad - SpO2: Life-Threatening
157,67,HR: Bad - SpO2: Life-Threatening
157,68,HR: Bad - SpO2: Life-Threatening
157,69,HR: Bad - SpO2: Life-Threatening
157,70,HR: Bad - SpO2: Critical
157,71,HR: Bad - SpO2: Critical
157,72,HR: Bad - SpO2: Critical
157,73,HR: Bad - SpO2: Critical
157,74,HR: Bad - SpO2: Critical
157,75,HR: Bad - SpO2: Critical
157,76,HR: Bad - SpO2: Critical
157,77,HR: Bad - SpO2: Critical
157,78,HR: Bad - SpO2: Critical
157,79,HR: Bad - SpO2: Critical
157,80,HR: Bad - SpO2: Critical
157,81,HR: Bad - SpO2: Critical
157,82,HR: Bad - SpO2: Critical
157,83,HR: Bad - SpO2: Critical
157,84,HR: Bad - SpO2: Critical
157,85,HR: Bad - SpO2: Critical
157,86,HR: Bad - SpO2: Critical
157,87,HR: Bad - SpO2: Critical
157,88,HR: Bad - SpO2: Critical
157,89,HR: Bad - SpO2: Critical
157,90,HR: Bad - SpO2: Decreased
157,91,HR: Bad - SpO2: Decreased
157,92,HR: Bad - SpO2: Decreased
157,93,HR: Bad - SpO2: Decreased
157,94,HR: Bad - SpO2: Decreased
157,95,HR: Bad - SpO2: Tolerable
157,96,HR: Bad - SpO2: Tolerable
157,97,HR: Bad - SpO2: Tolerable
157,98,HR: Bad - SpO2: Normal
157,99,HR: Bad - SpO2: Normal
157,100,HR: Bad - SpO2: Normal
158,0,HR: Bad - SpO2: Life-Threatening
158,1,HR: Bad - SpO2: Life-Threatening
158,2,HR: Bad - SpO2: Life-Threatening
158,3,HR: Bad - SpO2: Life-Threatening
158,4,HR: Bad - SpO2: Life-Threatening
158,5,HR: Bad - SpO2: Life-Threatening
158,6,HR: Bad - SpO2: Life-Threatening
158,7,HR: Bad - SpO2: Life-Threatening
158,8,HR: Bad - SpO2: Life-Threatening
158,9,HR: Bad - SpO2: Life-Threatening
158,10,HR: Bad - SpO2: Life-Threatening
158,11,HR: Bad - SpO2: Life-Threatening
158,12,HR: Bad - SpO2: Life-Threatening
158,13,HR: Bad - SpO2: Life-Threatening
158,14,HR: Bad - SpO2: Life-Threatening
158,15,HR: Bad - SpO2: Life-Threatening
158,16,HR: Bad - SpO2: Life-Threatening
158,17,HR: Bad - SpO2: Life-Threatening
158,18,HR: Bad - SpO2: Life-Threatening
158,19,HR: Bad - SpO2: Life-Threatening
158,20,HR: Bad - SpO2: Life-Threatening
158,21,HR: Bad - SpO2: Life-Threatening
158,22,HR: Bad - SpO2: Life-Threatening
158,23,HR: Bad - SpO2: Life-Threatening
158,24,HR: Bad - SpO2: Life-Threatening
158,25,HR: Bad - SpO2: Life-Threatening
158,26,HR: Bad - SpO2: Life-Threatening
158,27,HR: Bad - SpO2: Life-Threatening
158,28,HR: Bad - SpO2: Life-Threatening
158,29,HR: Bad - SpO2: Life-Threatening
158,30,HR: Bad - SpO2: Life-Threatening
158,31,HR: Bad - SpO2: Life-Threatening
158,32,HR: Bad - SpO2: Life-Threatening
158,33,HR: Bad - SpO2: Life-Threatening
158,34,HR: Bad - SpO2: Life-Threatening
158,35,HR: Bad - SpO2: Life-Threatening
158,36,HR: Bad - SpO2: Life-Threatening
158,37,HR: Bad - SpO2: Life-Threatening
158,38,HR: Bad - SpO2: Life-Threatening
158,39,HR: Bad - SpO2: Life-Threatening
158,40,HR: Bad - SpO2: Life-Threatening
158,41,HR: Bad - SpO2: Life-Threatening
158,42,HR: Bad - SpO2: Life-Threatening
158,43,HR: Bad - SpO2: Life-Threatening
158,44,HR: Bad - SpO2: Life-Threatening
158,45,HR: Bad - SpO2: Life-Threatening
158,46,HR: Bad - SpO2: Life-Threatening
158,47,HR: Bad - SpO2: Life-Threatening
158,48,HR: Bad - SpO2: Life-Threatening
158,49,HR: Bad - SpO2: Life-Threatening
158,50,HR: Bad - SpO2: Life-Threatening
158,51,HR: Bad - SpO2: Life-Threatening
158,52,HR: Bad - SpO2: Life-Threatening
158,53,HR: Bad - SpO2: Life-Threatening
158,54,HR: Bad - SpO2: Life-Threatening
158,55,HR: Bad - SpO2: Life-Threatening
158,56,HR: Bad - SpO2: Life-Threatening
158,57,HR: Bad - SpO2: Life-Threatening
158,58,HR: Bad - SpO2: Life-Threatening
158,59,HR: Bad - SpO2: Life-Threatening
158,60,HR: Bad - SpO2: Life-Threatening
158,61,HR: Bad - SpO2: Life-Threatening
158,62,HR: Bad - SpO2: Life-Threatening
158,63,HR: Bad - SpO2: Life-Threatening
158,64,HR: Bad - SpO2: Life-Threatening
158,65,HR: Bad - SpO2: Life-Threatening
158,66,HR: Bad - SpO2: Life-Threatening
158,67,HR: Bad - SpO2: Life-Threatening
158,68,HR: Bad - SpO2: Life-Threatening
158,69,HR: Bad - SpO2: Life-Threatening
158,70,HR: Bad - SpO2: Critical
158,71,HR: Bad - SpO2: Critical
158,72,HR: Bad - SpO2: Critical
158,73,HR: Bad - SpO2: Critical
158,74,HR: Bad - SpO2: Critical
158,75,HR: Bad - SpO2: Critical
158,76,HR: Bad - SpO2: Critical
158,77,HR: Bad - SpO2: Critical
158,78,HR: Bad - SpO2: Critical
158,79,HR: Bad - SpO2: Critical
158,80,HR: Bad - SpO2: Critical
158,81,HR: Bad - SpO2: Critical
158,82,HR: Bad - SpO2: Critical
158,83,HR: Bad - SpO2: Critical
158,84,HR: Bad - SpO2: Critical
158,85,HR: Bad - SpO2: Critical
158,86,HR: Bad - SpO2: Critical
158,87,HR: Bad - SpO2: Critical
158,88,HR: Bad - SpO2: Critical
158,89,HR: Bad - SpO2: Critical
158,90,HR: Bad - SpO2: Decreased
158,91,HR: Bad - SpO2: Decreased
158,92,HR: Bad - SpO2: Decreased
158,93,HR: Bad - SpO2: Decreased
158,94,HR: Bad - SpO2: Decreased
158,95,HR: Bad - SpO2: Tolerable
158,96,HR: Bad - SpO2: Tolerable
158,97,HR: Bad - SpO2: Tolerable
158,98,HR: Bad - SpO2: Normal
158,99,HR: Bad - SpO2: Normal
158,100,HR: Bad - SpO2: Normal
159,0,HR: Bad - SpO2: Life-Threatening
159,1,HR: Bad - SpO2: Life-Threatening
159,2,HR: Bad - SpO2: Life-Threatening
159,3,HR: Bad - SpO2: Life-Threatening
159,4,HR: Bad - SpO2: Life-Threatening
159,5,HR: Bad - SpO2: Life-Threatening
159,6,HR: Bad - SpO2: Life-Threatening
159,7,HR: Bad - SpO2: Life-Threatening
159,8,HR: Bad - SpO2: Life-Threatening
159,9,HR: Bad - SpO2: Life-Threatening
159,10,HR: Bad - SpO2: Life-Threatening
159,11,HR: Bad - SpO2: Life-Threatening
159,12,HR: Bad - SpO2: Life-Threatening
159,13,HR: Bad - SpO2: Life-Threatening
159,14,HR: Bad - SpO2: Life-Threatening
159,15,HR: Bad - SpO2: Life-Threatening
159,16,HR: Bad - SpO2: Life-Threatening
159,17,HR: Bad - SpO2: Life-Threatening
159,18,HR: Bad - SpO2: Life-Threatening
159,19,HR: Bad - SpO2: Life-Threatening
159,20,HR: Bad - SpO2: Life-Threatening
159,21,HR: Bad - SpO2: Life-Threatening
159,22,HR: Bad - SpO2: Life-Threatening
159,23,HR: Bad - SpO2: Life-Threatening
159,24,HR: Bad - SpO2: Life-Threatening
159,25,HR: Bad - SpO2: Life-Threatening
159,26,HR: Bad - SpO2: Life-Threatening
159,27,HR: Bad - SpO2: Life-Threatening
159,28,HR: Bad - SpO2: Life-Threatening
159,29,HR: Bad - SpO2: Life-Threatening
159,30,HR: Bad - SpO2: Life-Threatening
159,31,HR: Bad - SpO2: Life-Threatening
159,32,HR: Bad - SpO2: Life-Threatening
159,33,HR: Bad - SpO2: Life-Threatening
159,34,HR: Bad - SpO2: Life-Threatening
159,35,HR: Bad - SpO2: Life-Threatening
159,36,HR: Bad - SpO2: Life-Threatening
159,37,HR: Bad - SpO2: Life-Threatening
159,38,HR: Bad - SpO2: Life-Threatening
159,39,HR: Bad - SpO2: Life-Threatening
159,40,HR: Bad - SpO2: Life-Threatening
159,41,HR: Bad - SpO2: Life-Threatening
159,42,HR: Bad - SpO2: Life-Threatening
159,43,HR: Bad - SpO2: Life-Threatening
159,44,HR: Bad - SpO2: Life-Threatening
159,45,HR: Bad - SpO2: Life-Threatening
159,46,HR: Bad - SpO2: Life-Threatening
159,47,HR: Bad - SpO2: Life-Threatening
159,48,HR: Bad - SpO2: Life-Threatening
159,49,HR: Bad - SpO2: Life-Threatening
159,50,HR: Bad - SpO2: Life-Threatening
159,51,HR: Bad - SpO2: Life-Threatening
159,52,HR: Bad - SpO2: Life-Threatening
159,53,HR: Bad - SpO2: Life-Threatening
159,54,HR: Bad - SpO2: Life-Threatening
159,55,HR: Bad - SpO2: Life-Threatening
159,56,HR: Bad - SpO2: Life-Threatening
159,57,HR: Bad - SpO2: Life-Threatening
159,58,HR: Bad - SpO2: Life-Threatening
159,59,HR: Bad - SpO2: Life-Threatening
159,60,HR: Bad - SpO2: Life-Threatening
159,61,HR: Bad - SpO2: Life-Threatening
159,62,HR: Bad - SpO2: Life-Threatening
159,63,HR: Bad - SpO2: Life-Threatening
159,64,HR: Bad - SpO2: Life-Threatening
159,65,HR: Bad - SpO2: Life-Threatening
159,66,HR: Bad - SpO2: Life-Threatening
159,67,HR: Bad - SpO2: Life-Threatening
159,68,HR: Bad - SpO2: Life-Threatening
159,69,HR: Bad - SpO2: Life-Threatening
159,70,HR: Bad - SpO2: Critical
159,71,HR: Bad - SpO2: Critical
159,72,HR: Bad - SpO2: Critical
159,73,HR: Bad - SpO2: Critical
159,74,HR: Bad - SpO2: Critical
159,75,HR: Bad - SpO2: Critical
159,76,HR: Bad - SpO2: Critical
159,77,HR: Bad - SpO2: Critical
159,78,HR: Bad - SpO2: Critical
159,79,HR: Bad - SpO2: Critical
159,80,HR: Bad - SpO2: Critical
159,81,HR: Bad - SpO2: Critical
159,82,HR: Bad - SpO2: Critical
159,83,HR: Bad - SpO2: Critical
159,84,HR: Bad - SpO2: Critical
159,85,HR: Bad - SpO2: Critical
159,86,HR: Bad - SpO2: Critical
159,87,HR: Bad - SpO2: Critical
159,88,HR: Bad - SpO2: Critical
159,89,HR: Bad - SpO2: Critical
159,90,HR: Bad - SpO2: Decreased
159,91,HR: Bad - SpO2: Decreased
159,92,HR: Bad - SpO2: Decreased
159,93,HR: Bad - SpO2: Decreased
159,94,HR: Bad - SpO2: Decreased
159,95,HR: Bad - SpO2: Tolerable
159,96,HR: Bad - SpO2: Tolerable
159,97,HR: Bad - SpO2: Tolerable
159,98,HR: Bad - SpO2: Normal
159,99,HR: Bad - SpO2: Normal
159,100,HR: Bad - SpO2: Normal
160,0,HR: Bad - SpO2: Life-Threatening
160,1,HR: Bad - SpO2: Life-Threatening
160,2,HR: Bad - SpO2: Life-Threatening
160,3,HR: Bad - SpO2: Life-Threatening
160,4,HR: Bad - SpO2: Life-Threatening
160,5,HR: Bad - SpO2: Life-Threatening
160,6,HR: Bad - SpO2: Life-Threatening
160,7,HR: Bad - SpO2: Life-Threatening
160,8,HR: Bad - SpO2: Life-Threatening
160,9,HR: Bad - SpO2: Life-Threatening
160,10,HR: Bad - SpO2: Life-Threatening
160,11,HR: Bad - SpO2: Life-Threatening
160,12,HR: Bad - SpO2: Life-Threatening
160,13,HR: Bad - SpO2: Life-Threatening
160,14,HR: Bad - SpO2: Life-Threatening
160,15,HR: Bad - SpO2: Life-Threatening
160,16,HR: Bad - SpO2: Life-Threatening
160,17,HR: Bad - SpO2: Life-Threatening
160,18,HR: Bad - SpO2: Life-Threatening
160,19,HR: Bad - SpO2: Life-Threatening
160,20,HR: Bad - SpO2: Life-Threatening
160,21,HR: Bad - SpO2: Life-Threatening
160,22,HR: Bad - SpO2: Life-Threatening
160,23,HR: Bad - SpO2: Life-Threatening
160,24,HR: Bad - SpO2: Life-Threatening
160,25,HR: Bad - SpO2: Life-Threatening
160,26,HR: Bad - SpO2: Life-Threatening
160,27,HR: Bad - SpO2: Life-Threatening
160,28,HR: Bad - SpO2: Life-Threatening
160,29,HR: Bad - SpO2: Life-Threatening
160,30,HR: Bad - SpO2: Life-Threatening
160,31,HR: Bad - SpO2: Life-Threatening
160,32,HR: Bad - SpO2: Life-Threatening
160,33,HR: Bad - SpO2: Life-Threatening
160,34,HR: Bad - SpO2: Life-Threatening
160,35,HR: Bad - SpO2: Life-Threatening
160,36,HR: Bad - SpO2: Life-Threatening
160,37,HR: Bad - SpO2: Life-Threatening
160,38,HR: Bad - SpO2: Life-Threatening
160,39,HR: Bad - SpO2: Life-Threatening
160,40,HR: Bad - SpO2: Life-Threatening
160,41,HR: Bad - SpO2: Life-Threatening
160,42,HR: Bad - SpO2: Life-Threatening
160,43,HR: Bad - SpO2: Life-Threatening
160,44,HR: Bad - SpO2: Life-Threatening
160,45,HR: Bad - SpO2: Life-Threatening
160,46,HR: Bad - SpO2: Life-Threatening
160,47,HR: Bad - SpO2: Life-Threatening
160,48,HR: Bad - SpO2: Life-Threatening
160,49,HR: Bad - SpO2: Life-Threatening
160,50,HR: Bad - SpO2: Life-Threatening
160,51,HR: Bad - SpO2: Life-Threatening
160,52,HR: Bad - SpO2: Life-Threatening
160,53,HR: Bad - SpO2: Life-Threatening
160,54,HR: Bad - SpO2: Life-Threatening
160,55,HR: Bad - SpO2: Life-Threatening
160,56,HR: Bad - SpO2: Life-Threatening
160,57,HR: Bad - SpO2: Life-Threatening
160,58,HR: Bad - SpO2: Life-Threatening
160,59,HR: Bad - SpO2: Life-Threatening
160,60,HR: Bad - SpO2: Life-Threatening
160,61,HR: Bad - SpO2: Life-Threatening
160,62,HR: Bad - SpO2: Life-Threatening
160,63,HR: Bad - SpO2: Life-Threatening
160,64,HR: Bad - SpO2: Life-Threatening
160,65,HR: Bad - SpO2: Life-Threatening
160,66,HR: Bad - SpO2: Life-Threatening
160,67,HR: Bad - SpO2: Life-Threatening
160,68,HR: Bad - SpO2: Life-Threatening
160,69,HR: Bad - SpO2: Life-Threatening
160,70,HR: Bad - SpO2: Critical
160,71,HR: Bad - SpO2: Critical
160,72,HR: Bad - SpO2: Critical
160,73,HR: Bad - SpO2: Critical
160,74,HR: Bad - SpO2: Critical
160,75,HR: Bad - SpO2: Critical
160,76,HR: Bad - SpO2: Critical
160,77,HR: Bad - SpO2: Critical
160,78,HR: Bad - SpO2: Critical
160,79,HR: Bad - SpO2: Critical
160,80,HR: Bad - SpO2: Critical
160,81,HR: Bad - SpO2: Critical
160,82,HR: Bad - SpO2: Critical
160,83,HR: Bad - SpO2: Critical
160,84,HR: Bad - SpO2: Critical
160,85,HR: Bad - SpO2: Critical
160,86,HR: Bad - SpO2: Critical
160,87,HR: Bad - SpO2: Critical
160,88,HR: Bad - SpO2: Critical
160,89,HR: Bad - SpO2: Critical
160,90,HR: Bad - SpO2: Decreased
160,91,HR: Bad - SpO2: Decreased
160,92,HR: Bad - SpO2: Decreased
160,93,HR: Bad - SpO2: Decreased
160,94,HR: Bad - SpO2: Decreased
160,95,HR: Bad - SpO2: Tolerable
160,96,HR: Bad - SpO2: Tolerable
160,97,HR: Bad - SpO2: Tolerable
160,98,HR: Bad - SpO2: Normal
